ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant,resp_bytes_est,resp_bytes_src,resp_bytes_n,slack_const_s1,slack_const_s2,slack_const_s3,chosen_site_const,slack_bytesonly_s1,slack_bytesonly_s2,slack_bytesonly_s3,chosen_site_bytesonly,slack_fconly_s1,slack_fconly_s2,slack_fconly_s3,chosen_site_fconly,obs_update_ms,backlog_bytes,feasible_set,subset_cluster,feasible_set_const,feasible_set_bytesonly,feasible_set_fconly,unit_rate_rps,l_eff_s1,l_eff_s2,l_eff_s3,cap_ok_s1,cap_ok_s2,cap_ok_s3,blocked_by,cap_blocked_sites,soft_applied,carry_s1,carry_s2,carry_s3,soft_overflow_eq,soft_objective_eq,soft_weights
1786367168.207,c1,search,,0.0,31.1,20.71,10.63,S3,0,,0,4474.0,obs,523,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.63,S3,7.781,0,S3,site_s3,S3,S3,S3,130.5,0.0,0.0,154.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367168.207,c1,recommend,,0.0,26.76,14.03,3.77,S3,0,,0,200.0,obs,694,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.77,S3,7.781,0,S3,site_s3,S3,S3,S3,173.5,0.0,0.0,185.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367168.207,c2,reserve,,0.0,26.34,13.67,3.61,S3,0,,0,36.0,obs,346,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.61,S3,7.781,0,S3,site_s3,S3,S3,S3,86.5,0.0,0.0,209.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367168.207,c2,search,,0.0,31.1,20.71,10.63,S3,0,,0,4474.0,obs,523,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.63,S3,7.781,0,S3,site_s3,S3,S3,S3,131.0,0.0,0.0,340.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367168.207,c2,recommend,,0.0,26.76,14.03,3.77,S3,0,,0,200.0,obs,694,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.77,S3,7.781,0,S3,site_s3,S3,S3,S3,173.5,0.0,0.0,371.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367169.207,c1,reserve,,0.0,26.34,13.67,3.58,S3,0,,0,36.0,obs,351,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.58,S3,7.77,0,S3,site_s3,S3,S3,S3,88.0,0.0,0.0,24.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367169.207,c1,search,,0.0,31.1,20.71,10.83,S3,0,,0,4474.0,obs,521,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.83,S3,7.77,0,S3,site_s3,S3,S3,S3,130.0,0.0,0.0,154.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367169.207,c1,recommend,,0.0,26.76,14.03,3.93,S3,0,,0,200.0,obs,691,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.93,S3,7.77,0,S3,site_s3,S3,S3,S3,172.5,0.0,0.0,185.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367169.207,c2,reserve,,0.0,26.34,13.67,3.58,S3,0,,0,36.0,obs,351,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.58,S3,7.77,0,S3,site_s3,S3,S3,S3,87.5,0.0,0.0,209.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367169.207,c2,search,,0.0,31.1,20.71,10.83,S3,0,,0,4474.0,obs,521,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.83,S3,7.77,0,S3,site_s3,S3,S3,S3,130.5,0.0,0.0,340.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367169.207,c2,recommend,,0.0,26.76,14.03,3.93,S3,0,,0,200.0,obs,691,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.93,S3,7.77,0,S3,site_s3,S3,S3,S3,173.0,0.0,0.0,370.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367170.207,c1,reserve,,0.0,26.34,13.67,3.62,S3,0,,0,36.0,obs,350,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.62,S3,7.765,0,S3,site_s3,S3,S3,S3,87.5,0.0,0.0,24.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367170.207,c1,search,,0.0,31.1,20.71,10.88,S3,0,,0,4474.0,obs,519,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.88,S3,7.765,0,S3,site_s3,S3,S3,S3,130.0,0.0,0.0,154.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367170.207,c1,recommend,,0.0,26.76,14.03,3.99,S3,0,,0,200.0,obs,696,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.99,S3,7.765,0,S3,site_s3,S3,S3,S3,174.0,0.0,0.0,185.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367170.207,c2,reserve,,0.0,26.34,13.67,3.62,S3,0,,0,36.0,obs,350,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.62,S3,7.765,0,S3,site_s3,S3,S3,S3,87.5,0.0,0.0,209.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367170.207,c2,search,,0.0,31.1,20.71,10.88,S3,0,,0,4474.0,obs,519,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.88,S3,7.765,0,S3,site_s3,S3,S3,S3,129.5,0.0,0.0,339.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367170.207,c2,recommend,,0.0,26.76,14.03,3.99,S3,0,,0,200.0,obs,696,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.99,S3,7.765,0,S3,site_s3,S3,S3,S3,174.0,0.0,0.0,370.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367171.207,c1,reserve,,0.0,26.34,13.67,3.62,S3,0,,0,36.0,obs,346,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.62,S3,7.769,0,S3,site_s3,S3,S3,S3,86.5,0.0,0.0,24.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367171.207,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,521,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,7.769,0,S3,site_s3,S3,S3,S3,130.0,0.0,0.0,154.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367171.207,c1,recommend,,0.0,26.76,14.03,3.95,S3,0,,0,200.0,obs,698,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.95,S3,7.769,0,S3,site_s3,S3,S3,S3,174.5,0.0,0.0,185.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367171.207,c2,reserve,,0.0,26.34,13.67,3.62,S3,0,,0,36.0,obs,346,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.62,S3,7.769,0,S3,site_s3,S3,S3,S3,86.5,0.0,0.0,209.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367171.207,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,521,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,7.769,0,S3,site_s3,S3,S3,S3,130.5,0.0,0.0,339.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367171.207,c2,recommend,,0.0,26.76,14.03,3.95,S3,0,,0,200.0,obs,698,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.95,S3,7.769,0,S3,site_s3,S3,S3,S3,174.5,0.0,0.0,370.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367172.207,c1,reserve,,0.0,26.34,13.67,3.61,S3,0,,0,36.0,obs,346,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.61,S3,7.694,0,S3,site_s3,S3,S3,S3,86.5,0.0,0.0,24.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367172.207,c1,search,,0.0,31.1,20.71,10.91,S3,0,,0,4474.0,obs,523,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.91,S3,7.694,0,S3,site_s3,S3,S3,S3,131.0,0.0,0.0,155.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367172.207,c1,recommend,,0.0,26.76,14.03,3.94,S3,0,,0,200.0,obs,698,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.94,S3,7.694,0,S3,site_s3,S3,S3,S3,174.5,0.0,0.0,186.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367172.207,c2,reserve,,0.0,26.34,13.67,3.61,S3,0,,0,36.0,obs,346,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.61,S3,7.694,0,S3,site_s3,S3,S3,S3,86.5,0.0,0.0,210.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367172.207,c2,search,,0.0,31.1,20.71,10.91,S3,0,,0,4474.0,obs,523,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.91,S3,7.694,0,S3,site_s3,S3,S3,S3,130.5,0.0,0.0,340.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367172.207,c2,recommend,,0.0,26.76,14.03,3.94,S3,0,,0,200.0,obs,698,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.94,S3,7.694,0,S3,site_s3,S3,S3,S3,174.5,0.0,0.0,371.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367173.207,c1,reserve,,0.0,26.34,13.67,3.57,S3,0,,0,36.0,obs,349,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.57,S3,7.768,0,S3,site_s3,S3,S3,S3,87.0,0.0,0.0,24.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367173.207,c1,search,,0.0,31.1,20.71,10.85,S3,0,,0,4474.0,obs,525,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.85,S3,7.768,0,S3,site_s3,S3,S3,S3,131.5,0.0,0.0,155.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367173.207,c1,recommend,,0.0,26.76,14.03,3.96,S3,0,,0,200.0,obs,695,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.96,S3,7.768,0,S3,site_s3,S3,S3,S3,173.5,0.0,0.0,186.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367173.207,c2,reserve,,0.0,26.34,13.67,3.57,S3,0,,0,36.0,obs,349,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.57,S3,7.768,0,S3,site_s3,S3,S3,S3,87.5,0.0,0.0,210.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367173.207,c2,search,,0.0,31.1,20.71,10.85,S3,0,,0,4474.0,obs,525,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.85,S3,7.768,0,S3,site_s3,S3,S3,S3,131.0,0.0,0.0,341.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367173.207,c2,recommend,,0.0,26.76,14.03,3.96,S3,0,,0,200.0,obs,695,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.96,S3,7.768,0,S3,site_s3,S3,S3,S3,174.0,0.0,0.0,372.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367174.207,c1,reserve,,0.0,26.34,13.67,3.71,S3,0,,0,36.0,obs,352,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.71,S3,7.757,0,S3,site_s3,S3,S3,S3,88.0,0.0,0.0,24.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367174.207,c1,search,,0.0,31.1,20.71,10.87,S3,0,,0,4474.0,obs,520,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.87,S3,7.757,0,S3,site_s3,S3,S3,S3,130.0,0.0,0.0,154.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367174.207,c1,recommend,,0.0,26.76,14.03,3.97,S3,0,,0,200.0,obs,696,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.97,S3,7.757,0,S3,site_s3,S3,S3,S3,174.0,0.0,0.0,185.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367174.207,c2,reserve,,0.0,26.34,13.67,3.71,S3,0,,0,36.0,obs,352,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.71,S3,7.757,0,S3,site_s3,S3,S3,S3,88.0,0.0,0.0,209.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367174.207,c2,search,,0.0,31.1,20.71,10.87,S3,0,,0,4474.0,obs,520,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.87,S3,7.757,0,S3,site_s3,S3,S3,S3,130.0,0.0,0.0,339.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367174.207,c2,recommend,,0.0,26.76,14.03,3.97,S3,0,,0,200.0,obs,696,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.97,S3,7.757,0,S3,site_s3,S3,S3,S3,174.0,0.0,0.0,370.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367175.207,c1,reserve,,0.0,26.34,13.67,3.72,S3,0,,0,36.0,obs,349,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.72,S3,7.867,0,S3,site_s3,S3,S3,S3,87.5,0.0,0.0,24.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367175.207,c1,search,,0.0,31.1,20.71,10.93,S3,0,,0,4474.0,obs,521,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.93,S3,7.867,0,S3,site_s3,S3,S3,S3,130.0,0.0,0.0,154.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367175.207,c1,recommend,,0.0,26.76,14.03,3.95,S3,0,,0,200.0,obs,699,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.95,S3,7.867,0,S3,site_s3,S3,S3,S3,174.5,0.0,0.0,185.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367175.207,c2,reserve,,0.0,26.34,13.67,3.72,S3,0,,0,36.0,obs,349,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.72,S3,7.867,0,S3,site_s3,S3,S3,S3,87.0,0.0,0.0,209.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367175.207,c2,search,,0.0,31.1,20.71,10.93,S3,0,,0,4474.0,obs,521,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.93,S3,7.867,0,S3,site_s3,S3,S3,S3,130.5,0.0,0.0,340.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367175.207,c2,recommend,,0.0,26.76,14.03,3.95,S3,0,,0,200.0,obs,699,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.95,S3,7.867,0,S3,site_s3,S3,S3,S3,175.0,0.0,0.0,371.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367176.206,c1,reserve,,0.0,26.34,13.67,3.67,S3,0,,0,36.0,obs,347,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.67,S3,7.46,0,S3,site_s3,S3,S3,S3,86.5,0.0,0.0,24.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367176.206,c1,search,,0.0,31.1,20.71,10.93,S3,0,,0,4474.0,obs,522,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.93,S3,7.46,0,S3,site_s3,S3,S3,S3,130.5,0.0,0.0,154.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367176.206,c1,recommend,,0.0,26.76,14.03,3.95,S3,0,,0,200.0,obs,701,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.95,S3,7.46,0,S3,site_s3,S3,S3,S3,175.5,0.0,0.0,185.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367176.206,c2,reserve,,0.0,26.34,13.67,3.67,S3,0,,0,36.0,obs,347,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.67,S3,7.46,0,S3,site_s3,S3,S3,S3,87.0,0.0,0.0,210.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367176.206,c2,search,,0.0,31.1,20.71,10.93,S3,0,,0,4474.0,obs,522,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.93,S3,7.46,0,S3,site_s3,S3,S3,S3,130.5,0.0,0.0,340.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367176.206,c2,recommend,,0.0,26.76,14.03,3.95,S3,0,,0,200.0,obs,701,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.95,S3,7.46,0,S3,site_s3,S3,S3,S3,175.0,0.0,0.0,371.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367177.207,c1,reserve,,0.0,26.34,13.67,3.47,S3,0,,0,36.0,obs,348,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.47,S3,7.77,0,S3,site_s3,S3,S3,S3,87.0,0.0,0.0,24.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367177.207,c1,search,,0.0,31.1,20.71,10.69,S3,0,,0,4474.0,obs,525,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.69,S3,7.77,0,S3,site_s3,S3,S3,S3,131.0,0.0,0.0,155.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367177.207,c1,recommend,,0.0,26.76,14.03,3.93,S3,0,,0,200.0,obs,698,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.93,S3,7.77,0,S3,site_s3,S3,S3,S3,174.5,0.0,0.0,186.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367177.207,c2,reserve,,0.0,26.34,13.67,3.47,S3,0,,0,36.0,obs,348,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.47,S3,7.77,0,S3,site_s3,S3,S3,S3,87.0,0.0,0.0,210.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367177.207,c2,search,,0.0,31.1,20.71,10.69,S3,0,,0,4474.0,obs,525,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.69,S3,7.77,0,S3,site_s3,S3,S3,S3,131.5,0.0,0.0,341.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367177.207,c2,recommend,,0.0,26.76,14.03,3.93,S3,0,,0,200.0,obs,698,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.93,S3,7.77,0,S3,site_s3,S3,S3,S3,174.5,0.0,0.0,373.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367178.207,c1,reserve,,0.0,26.34,13.67,3.7,S3,0,,0,36.0,obs,352,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.7,S3,7.779,0,S3,site_s3,S3,S3,S3,88.0,0.0,0.0,24.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367178.207,c1,search,,0.0,31.1,20.71,10.66,S3,0,,0,4474.0,obs,524,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.66,S3,7.779,0,S3,site_s3,S3,S3,S3,131.0,0.0,0.0,155.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367178.207,c1,recommend,,0.0,26.76,14.03,3.95,S3,0,,0,200.0,obs,696,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.95,S3,7.779,0,S3,site_s3,S3,S3,S3,174.0,0.0,0.0,186.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367178.207,c2,reserve,,0.0,26.34,13.67,3.7,S3,0,,0,36.0,obs,352,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.7,S3,7.779,0,S3,site_s3,S3,S3,S3,88.0,0.0,0.0,210.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367178.207,c2,search,,0.0,31.1,20.71,10.66,S3,0,,0,4474.0,obs,524,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.66,S3,7.779,0,S3,site_s3,S3,S3,S3,131.0,0.0,0.0,341.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367178.207,c2,recommend,,0.0,26.76,14.03,3.95,S3,0,,0,200.0,obs,696,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.95,S3,7.779,0,S3,site_s3,S3,S3,S3,174.0,0.0,0.0,372.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367179.207,c1,reserve,,0.0,26.34,13.67,3.71,S3,0,,0,36.0,obs,350,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.71,S3,7.908,0,S3,site_s3,S3,S3,S3,87.5,0.0,0.0,24.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367179.207,c1,search,,0.0,31.1,20.71,10.75,S3,0,,0,4474.0,obs,523,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.75,S3,7.908,0,S3,site_s3,S3,S3,S3,131.0,0.0,0.0,155.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367179.207,c1,recommend,,0.0,26.76,14.03,4.01,S3,0,,0,200.0,obs,701,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.01,S3,7.908,0,S3,site_s3,S3,S3,S3,175.0,0.0,0.0,186.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367179.207,c2,reserve,,0.0,26.34,13.67,3.71,S3,0,,0,36.0,obs,350,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.71,S3,7.908,0,S3,site_s3,S3,S3,S3,87.5,0.0,0.0,210.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367179.207,c2,search,,0.0,31.1,20.71,10.75,S3,0,,0,4474.0,obs,523,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.75,S3,7.908,0,S3,site_s3,S3,S3,S3,130.5,0.0,0.0,341.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367179.207,c2,recommend,,0.0,26.76,14.03,4.01,S3,0,,0,200.0,obs,701,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.01,S3,7.908,0,S3,site_s3,S3,S3,S3,175.5,0.0,0.0,372.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367180.207,c1,reserve,,0.0,26.34,13.67,3.71,S3,0,,0,36.0,obs,348,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.71,S3,7.747,0,S3,site_s3,S3,S3,S3,87.0,0.0,0.0,24.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367180.207,c1,search,,0.0,31.1,20.71,10.99,S3,0,,0,4474.0,obs,524,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.99,S3,7.747,0,S3,site_s3,S3,S3,S3,131.0,0.0,0.0,155.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367180.207,c1,recommend,,0.0,26.76,14.03,3.97,S3,0,,0,200.0,obs,701,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.97,S3,7.747,0,S3,site_s3,S3,S3,S3,175.5,0.0,0.0,186.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367180.207,c2,reserve,,0.0,26.34,13.67,3.71,S3,0,,0,36.0,obs,348,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.71,S3,7.747,0,S3,site_s3,S3,S3,S3,87.0,0.0,0.0,210.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367180.207,c2,search,,0.0,31.1,20.71,10.99,S3,0,,0,4474.0,obs,524,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.99,S3,7.747,0,S3,site_s3,S3,S3,S3,131.0,0.0,0.0,341.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367180.207,c2,recommend,,0.0,26.76,14.03,3.97,S3,0,,0,200.0,obs,701,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.97,S3,7.747,0,S3,site_s3,S3,S3,S3,175.0,0.0,0.0,372.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367181.207,c1,reserve,,0.0,26.34,13.67,3.68,S3,0,,0,36.0,obs,348,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.68,S3,7.967,0,S3,site_s3,S3,S3,S3,87.0,0.0,0.0,24.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367181.207,c1,search,,0.0,31.1,20.71,10.79,S3,0,,0,4474.0,obs,526,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.79,S3,7.967,0,S3,site_s3,S3,S3,S3,131.5,0.0,0.0,155.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367181.207,c1,recommend,,0.0,26.76,14.03,3.93,S3,0,,0,200.0,obs,701,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.93,S3,7.967,0,S3,site_s3,S3,S3,S3,175.0,0.0,0.0,186.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367181.207,c2,reserve,,0.0,26.34,13.67,3.68,S3,0,,0,36.0,obs,348,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.68,S3,7.967,0,S3,site_s3,S3,S3,S3,87.0,0.0,0.0,211.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367181.207,c2,search,,0.0,31.1,20.71,10.79,S3,0,,0,4474.0,obs,526,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.79,S3,7.967,0,S3,site_s3,S3,S3,S3,131.5,0.0,0.0,342.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367181.207,c2,recommend,,0.0,26.76,14.03,3.93,S3,0,,0,200.0,obs,701,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.93,S3,7.967,0,S3,site_s3,S3,S3,S3,175.5,0.0,0.0,373.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
