ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant,resp_bytes_est,resp_bytes_src,resp_bytes_n,slack_const_s1,slack_const_s2,slack_const_s3,chosen_site_const,slack_bytesonly_s1,slack_bytesonly_s2,slack_bytesonly_s3,chosen_site_bytesonly,slack_fconly_s1,slack_fconly_s2,slack_fconly_s3,chosen_site_fconly,obs_update_ms,backlog_bytes,feasible_set,subset_cluster,feasible_set_const,feasible_set_bytesonly,feasible_set_fconly
1786258618.862,c1,recommend,6000,0.293,23.72,13.25,3.93,,0,,0,200.0,obs,689,26.47,13.73,3.71,,26.47,13.73,3.71,,23.72,13.25,3.93,,5.433,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258618.862,c2,reserve,,0.0,21.18,13.5,3.65,,0,,0,36.0,obs,344,26.34,13.67,3.65,,26.34,13.67,3.65,,21.18,13.5,3.65,,5.433,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258618.862,c2,search,,0.0,18.95,18.99,11.31,,0,,0,4474.0,obs,515,31.1,20.71,10.98,,31.1,20.71,10.98,,18.95,18.99,11.31,,5.433,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258618.862,c2,recommend,,0.0,24.01,13.54,4.22,,0,,0,200.0,obs,689,26.76,14.03,4.0,,26.76,14.03,4.0,,24.01,13.54,4.22,,5.433,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258619.861,c1,reserve,6000,0.053,20.52,13.12,3.6,,0,,0,36.0,obs,347,26.29,13.62,3.6,,26.29,13.62,3.6,,20.52,13.12,3.6,,5.421,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258619.861,c1,search,6000,6.562,14.95,11.81,4.7,,0,,0,4474.0,obs,513,24.54,14.15,4.42,,24.54,14.15,4.42,,14.95,11.81,4.7,,5.421,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258619.861,c1,recommend,6000,0.293,23.37,13.22,3.93,,0,,0,200.0,obs,689,26.47,13.73,3.71,,26.47,13.73,3.71,,23.37,13.22,3.93,,5.421,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258619.861,c2,reserve,,0.0,20.57,13.17,3.65,,0,,0,36.0,obs,347,26.34,13.67,3.65,,26.34,13.67,3.65,,20.57,13.17,3.65,,5.421,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258619.861,c2,search,,0.0,21.51,18.38,11.26,,0,,0,4474.0,obs,513,31.1,20.71,10.98,,31.1,20.71,10.98,,21.51,18.38,11.26,,5.421,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258619.861,c2,recommend,,0.0,23.67,13.51,4.23,,0,,0,200.0,obs,689,26.76,14.03,4.0,,26.76,14.03,4.0,,23.67,13.51,4.23,,5.421,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258620.861,c1,reserve,6000,0.053,22.31,13.46,3.6,,0,,0,36.0,obs,344,26.29,13.62,3.6,,26.29,13.62,3.6,,22.31,13.46,3.6,,5.445,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258620.861,c1,search,6000,6.562,17.13,12.25,4.7,,0,,0,4474.0,obs,515,24.54,14.15,4.42,,24.54,14.15,4.42,,17.13,12.25,4.7,,5.445,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258620.861,c1,recommend,6000,0.293,23.93,13.02,3.96,,0,,0,200.0,obs,692,26.47,13.73,3.71,,26.47,13.73,3.71,,23.93,13.02,3.96,,5.445,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258620.861,c2,reserve,,0.0,22.36,13.51,3.65,,0,,0,36.0,obs,344,26.34,13.67,3.65,,26.34,13.67,3.65,,22.36,13.51,3.65,,5.445,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258620.861,c2,search,,0.0,23.69,18.81,11.26,,0,,0,4474.0,obs,515,31.1,20.71,10.98,,31.1,20.71,10.98,,23.69,18.81,11.26,,5.445,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258620.861,c2,recommend,,0.0,24.22,13.31,4.25,,0,,0,200.0,obs,692,26.76,14.03,4.0,,26.76,14.03,4.0,,24.22,13.31,4.25,,5.445,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258621.862,c1,reserve,6000,0.053,22.92,13.64,3.6,,0,,0,36.0,obs,343,26.29,13.62,3.6,,26.29,13.62,3.6,,22.92,13.64,3.6,,5.566,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258621.862,c1,search,6000,6.562,17.63,12.43,4.67,,0,,0,4474.0,obs,513,24.54,14.15,4.42,,24.54,14.15,4.42,,17.63,12.43,4.67,,5.566,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258621.862,c1,recommend,6000,0.293,24.18,13.11,4.01,,0,,0,200.0,obs,693,26.47,13.73,3.71,,26.47,13.73,3.71,,24.18,13.11,4.01,,5.566,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258621.862,c2,reserve,,0.0,22.97,13.69,3.65,,0,,0,36.0,obs,343,26.34,13.67,3.65,,26.34,13.67,3.65,,22.97,13.69,3.65,,5.566,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258621.862,c2,search,,0.0,24.19,18.99,11.23,,0,,0,4474.0,obs,513,31.1,20.71,10.98,,31.1,20.71,10.98,,24.19,18.99,11.23,,5.566,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258621.862,c2,recommend,,0.0,24.47,13.41,4.3,,0,,0,200.0,obs,693,26.76,14.03,4.0,,26.76,14.03,4.0,,24.47,13.41,4.3,,5.566,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258622.861,c1,reserve,6000,0.053,22.38,13.55,3.6,,0,,0,36.0,obs,343,26.29,13.62,3.6,,26.29,13.62,3.6,,22.38,13.55,3.6,,5.364,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258622.861,c1,search,6000,6.562,17.43,12.71,4.62,,0,,0,4474.0,obs,521,24.54,14.15,4.42,,24.54,14.15,4.42,,17.43,12.71,4.62,,5.364,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258622.861,c1,recommend,6000,0.293,23.61,13.42,3.82,,0,,0,200.0,obs,688,26.47,13.73,3.71,,26.47,13.73,3.71,,23.61,13.42,3.82,,5.364,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258622.861,c2,reserve,,0.0,22.43,13.61,3.65,,0,,0,36.0,obs,343,26.34,13.67,3.65,,26.34,13.67,3.65,,22.43,13.61,3.65,,5.364,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258622.861,c2,search,,0.0,24.0,19.27,11.18,,0,,0,4474.0,obs,521,31.1,20.71,10.98,,31.1,20.71,10.98,,24.0,19.27,11.18,,5.364,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258622.861,c2,recommend,,0.0,23.91,13.72,4.12,,0,,0,200.0,obs,688,26.76,14.03,4.0,,26.76,14.03,4.0,,23.91,13.72,4.12,,5.364,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258623.861,c1,reserve,6000,0.053,21.5,13.43,3.6,,0,,0,36.0,obs,347,26.29,13.62,3.6,,26.29,13.62,3.6,,21.5,13.43,3.6,,5.451,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258623.861,c1,search,6000,6.562,15.7,12.6,4.42,,0,,0,4474.0,obs,518,24.54,14.15,4.42,,24.54,14.15,4.42,,15.7,12.6,4.42,,5.451,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258623.861,c1,recommend,6000,0.293,24.16,13.09,3.79,,0,,0,200.0,obs,689,26.47,13.73,3.71,,26.47,13.73,3.71,,24.16,13.09,3.79,,5.451,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258623.861,c2,reserve,,0.0,21.56,13.48,3.65,,0,,0,36.0,obs,347,26.34,13.67,3.65,,26.34,13.67,3.65,,21.56,13.48,3.65,,5.451,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258623.861,c2,search,,0.0,22.26,19.16,10.98,,0,,0,4474.0,obs,518,31.1,20.71,10.98,,31.1,20.71,10.98,,22.26,19.16,10.98,,5.451,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258623.861,c2,recommend,,0.0,24.45,13.38,4.08,,0,,0,200.0,obs,689,26.76,14.03,4.0,,26.76,14.03,4.0,,24.45,13.38,4.08,,5.451,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258624.861,c1,reserve,6000,0.053,22.11,13.43,3.6,,0,,0,36.0,obs,348,26.29,13.62,3.6,,26.29,13.62,3.6,,22.11,13.43,3.6,,5.557,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258624.861,c1,search,6000,6.562,15.81,12.57,4.81,,0,,0,4474.0,obs,512,24.54,14.15,4.42,,24.54,14.15,4.42,,15.81,12.57,4.81,,5.557,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258624.861,c1,recommend,6000,0.293,23.82,13.21,3.99,,0,,0,200.0,obs,692,26.47,13.73,3.71,,26.47,13.73,3.71,,23.82,13.21,3.99,,5.557,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258624.861,c2,reserve,,0.0,22.17,13.48,3.65,,0,,0,36.0,obs,348,26.34,13.67,3.65,,26.34,13.67,3.65,,22.17,13.48,3.65,,5.557,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258624.861,c2,search,,0.0,22.37,19.13,11.37,,0,,0,4474.0,obs,512,31.1,20.71,10.98,,31.1,20.71,10.98,,22.37,19.13,11.37,,5.557,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258624.861,c2,recommend,,0.0,24.11,13.5,4.28,,0,,0,200.0,obs,692,26.76,14.03,4.0,,26.76,14.03,4.0,,24.11,13.5,4.28,,5.557,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258625.861,c1,reserve,6000,0.053,22.69,13.67,3.6,,0,,0,36.0,obs,345,26.29,13.62,3.6,,26.29,13.62,3.6,,22.69,13.67,3.6,,5.681,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258625.861,c1,search,6000,6.562,15.74,12.45,4.87,,0,,0,4474.0,obs,515,24.54,14.15,4.42,,24.54,14.15,4.42,,15.74,12.45,4.87,,5.681,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258625.861,c1,recommend,6000,0.293,23.27,13.35,4.02,,0,,0,200.0,obs,694,26.47,13.73,3.71,,26.47,13.73,3.71,,23.27,13.35,4.02,,5.681,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258625.861,c2,reserve,,0.0,22.74,13.72,3.65,,0,,0,36.0,obs,345,26.34,13.67,3.65,,26.34,13.67,3.65,,22.74,13.72,3.65,,5.681,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258625.861,c2,search,,0.0,22.3,19.01,11.43,,0,,0,4474.0,obs,515,31.1,20.71,10.98,,31.1,20.71,10.98,,22.3,19.01,11.43,,5.681,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258625.861,c2,recommend,,0.0,23.56,13.64,4.32,,0,,0,200.0,obs,694,26.76,14.03,4.0,,26.76,14.03,4.0,,23.56,13.64,4.32,,5.681,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258626.861,c1,reserve,6000,0.053,22.33,13.67,3.6,,0,,0,36.0,obs,342,26.29,13.62,3.6,,26.29,13.62,3.6,,22.33,13.67,3.6,,5.298,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258626.861,c1,search,6000,6.562,16.9,11.95,4.73,,0,,0,4474.0,obs,521,24.54,14.15,4.42,,24.54,14.15,4.42,,16.9,11.95,4.73,,5.298,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258626.861,c1,recommend,6000,0.293,23.76,13.35,4.04,,0,,0,200.0,obs,693,26.47,13.73,3.71,,26.47,13.73,3.71,,23.76,13.35,4.04,,5.298,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258626.861,c2,reserve,,0.0,22.38,13.72,3.65,,0,,0,36.0,obs,342,26.34,13.67,3.65,,26.34,13.67,3.65,,22.38,13.72,3.65,,5.298,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258626.861,c2,search,,0.0,23.46,18.51,11.3,,0,,0,4474.0,obs,521,31.1,20.71,10.98,,31.1,20.71,10.98,,23.46,18.51,11.3,,5.298,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258626.861,c2,recommend,,0.0,24.06,13.64,4.33,,0,,0,200.0,obs,693,26.76,14.03,4.0,,26.76,14.03,4.0,,24.06,13.64,4.33,,5.298,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258627.861,c1,reserve,6000,0.053,22.1,13.62,3.6,,0,,0,36.0,obs,345,26.29,13.62,3.6,,26.29,13.62,3.6,,22.1,13.62,3.6,,5.406,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258627.861,c1,search,6000,6.562,16.5,13.17,4.82,,0,,0,4474.0,obs,519,24.54,14.15,4.42,,24.54,14.15,4.42,,16.5,13.17,4.82,,5.406,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258627.861,c1,recommend,6000,0.293,23.76,13.16,4.07,,0,,0,200.0,obs,693,26.47,13.73,3.71,,26.47,13.73,3.71,,23.76,13.16,4.07,,5.406,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258627.861,c2,reserve,,0.0,22.15,13.67,3.65,,0,,0,36.0,obs,345,26.34,13.67,3.65,,26.34,13.67,3.65,,22.15,13.67,3.65,,5.406,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258627.861,c2,search,,0.0,23.06,19.74,11.38,,0,,0,4474.0,obs,519,31.1,20.71,10.98,,31.1,20.71,10.98,,23.06,19.74,11.38,,5.406,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258627.861,c2,recommend,,0.0,24.06,13.45,4.36,,0,,0,200.0,obs,693,26.76,14.03,4.0,,26.76,14.03,4.0,,24.06,13.45,4.36,,5.406,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258628.861,c1,reserve,6000,0.053,22.57,13.57,3.6,,0,,0,36.0,obs,349,26.29,13.62,3.6,,26.29,13.62,3.6,,22.57,13.57,3.6,,5.339,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258628.861,c1,search,6000,6.562,15.9,13.32,4.42,,0,,0,4474.0,obs,516,24.54,14.15,4.42,,24.54,14.15,4.42,,15.9,13.32,4.42,,5.339,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258628.861,c1,recommend,6000,0.293,23.44,13.15,4.1,,0,,0,200.0,obs,686,26.47,13.73,3.71,,26.47,13.73,3.71,,23.44,13.15,4.1,,5.339,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258628.861,c2,reserve,,0.0,22.62,13.62,3.65,,0,,0,36.0,obs,349,26.34,13.67,3.65,,26.34,13.67,3.65,,22.62,13.62,3.65,,5.339,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258628.861,c2,search,,0.0,22.47,19.88,10.98,,0,,0,4474.0,obs,516,31.1,20.71,10.98,,31.1,20.71,10.98,,22.47,19.88,10.98,,5.339,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258628.861,c2,recommend,,0.0,23.73,13.44,4.4,,0,,0,200.0,obs,686,26.76,14.03,4.0,,26.76,14.03,4.0,,23.73,13.44,4.4,,5.339,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258629.861,c1,reserve,6000,0.053,21.68,13.28,3.6,,0,,0,36.0,obs,346,26.29,13.62,3.6,,26.29,13.62,3.6,,21.68,13.28,3.6,,5.409,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258629.861,c1,search,6000,6.562,12.67,12.48,4.42,,0,,0,4474.0,obs,516,24.54,14.15,4.42,,24.54,14.15,4.42,,12.67,12.48,4.42,,5.409,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258629.861,c1,recommend,6000,0.293,22.44,13.1,4.12,,0,,0,200.0,obs,694,26.47,13.73,3.71,,26.47,13.73,3.71,,22.44,13.1,4.12,,5.409,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258629.861,c2,reserve,,0.0,21.73,13.33,3.65,,0,,0,36.0,obs,346,26.34,13.67,3.65,,26.34,13.67,3.65,,21.73,13.33,3.65,,5.409,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258629.861,c2,search,,0.0,19.23,19.04,10.98,,0,,0,4474.0,obs,516,31.1,20.71,10.98,,31.1,20.71,10.98,,19.23,19.04,10.98,,5.409,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258629.861,c2,recommend,,0.0,22.73,13.4,4.41,,0,,0,200.0,obs,694,26.76,14.03,4.0,,26.76,14.03,4.0,,22.73,13.4,4.41,,5.409,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258630.861,c1,reserve,6000,0.053,21.51,13.64,3.6,,0,,0,36.0,obs,346,26.29,13.62,3.6,,26.29,13.62,3.6,,21.51,13.64,3.6,,5.381,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258630.861,c1,search,6000,6.562,13.68,12.48,4.42,,0,,0,4474.0,obs,520,24.54,14.15,4.42,,24.54,14.15,4.42,,13.68,12.48,4.42,,5.381,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258630.861,c1,recommend,6000,0.293,23.19,13.1,4.09,,0,,0,200.0,obs,697,26.47,13.73,3.71,,26.47,13.73,3.71,,23.19,13.1,4.09,,5.381,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258630.861,c2,reserve,,0.0,21.56,13.7,3.65,,0,,0,36.0,obs,346,26.34,13.67,3.65,,26.34,13.67,3.65,,21.56,13.7,3.65,,5.381,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258630.861,c2,search,,0.0,20.24,19.04,10.98,,0,,0,4474.0,obs,520,31.1,20.71,10.98,,31.1,20.71,10.98,,20.24,19.04,10.98,,5.381,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258630.861,c2,recommend,,0.0,23.48,13.4,4.39,,0,,0,200.0,obs,697,26.76,14.03,4.0,,26.76,14.03,4.0,,23.48,13.4,4.39,,5.381,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258631.861,c1,reserve,6000,0.053,22.34,13.67,3.6,,0,,0,36.0,obs,344,26.29,13.62,3.6,,26.29,13.62,3.6,,22.34,13.67,3.6,,5.627,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258631.861,c1,search,6000,6.562,17.57,12.68,4.68,,0,,0,4474.0,obs,520,24.54,14.15,4.42,,24.54,14.15,4.42,,17.57,12.68,4.68,,5.627,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258631.861,c1,recommend,6000,0.293,24.03,12.97,3.94,,0,,0,200.0,obs,698,26.47,13.73,3.71,,26.47,13.73,3.71,,24.03,12.97,3.94,,5.627,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258631.861,c2,reserve,,0.0,22.39,13.72,3.65,,0,,0,36.0,obs,344,26.34,13.67,3.65,,26.34,13.67,3.65,,22.39,13.72,3.65,,5.627,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258631.861,c2,search,,0.0,24.13,19.24,11.24,,0,,0,4474.0,obs,520,31.1,20.71,10.98,,31.1,20.71,10.98,,24.13,19.24,11.24,,5.627,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258631.861,c2,recommend,,0.0,24.32,13.26,4.23,,0,,0,200.0,obs,698,26.76,14.03,4.0,,26.76,14.03,4.0,,24.32,13.26,4.23,,5.627,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258632.861,c1,reserve,6000,0.053,22.1,13.67,3.6,,0,,0,36.0,obs,349,26.29,13.62,3.6,,26.29,13.62,3.6,,22.1,13.67,3.6,,5.524,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258632.861,c1,search,6000,6.562,17.36,12.78,4.64,,0,,0,4474.0,obs,519,24.54,14.15,4.42,,24.54,14.15,4.42,,17.36,12.78,4.64,,5.524,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258632.861,c1,recommend,6000,0.293,23.72,13.24,3.94,,0,,0,200.0,obs,693,26.47,13.73,3.71,,26.47,13.73,3.71,,23.72,13.24,3.94,,5.524,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258632.861,c2,reserve,,0.0,22.16,13.73,3.65,,0,,0,36.0,obs,349,26.34,13.67,3.65,,26.34,13.67,3.65,,22.16,13.73,3.65,,5.524,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258632.861,c2,search,,0.0,23.92,19.35,11.2,,0,,0,4474.0,obs,519,31.1,20.71,10.98,,31.1,20.71,10.98,,23.92,19.35,11.2,,5.524,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258632.861,c2,recommend,,0.0,24.02,13.54,4.23,,0,,0,200.0,obs,693,26.76,14.03,4.0,,26.76,14.03,4.0,,24.02,13.54,4.23,,5.524,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258633.861,c1,reserve,6000,0.053,22.91,13.54,3.6,,0,,0,36.0,obs,350,26.29,13.62,3.6,,26.29,13.62,3.6,,22.91,13.54,3.6,,5.713,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258633.861,c1,search,6000,6.562,17.7,12.71,4.73,,0,,0,4474.0,obs,519,24.54,14.15,4.42,,24.54,14.15,4.42,,17.7,12.71,4.73,,5.713,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258633.861,c1,recommend,6000,0.293,24.25,13.49,3.94,,0,,0,200.0,obs,693,26.47,13.73,3.71,,26.47,13.73,3.71,,24.25,13.49,3.94,,5.713,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258633.861,c2,reserve,,0.0,22.97,13.59,3.65,,0,,0,36.0,obs,350,26.34,13.67,3.65,,26.34,13.67,3.65,,22.97,13.59,3.65,,5.713,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258633.861,c2,search,,0.0,24.27,19.27,11.29,,0,,0,4474.0,obs,519,31.1,20.71,10.98,,31.1,20.71,10.98,,24.27,19.27,11.29,,5.713,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258633.861,c2,recommend,,0.0,24.55,13.79,4.23,,0,,0,200.0,obs,693,26.76,14.03,4.0,,26.76,14.03,4.0,,24.55,13.79,4.23,,5.713,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258634.861,c1,reserve,6000,0.053,23.29,13.49,3.6,,0,,0,36.0,obs,349,26.29,13.62,3.6,,26.29,13.62,3.6,,23.29,13.49,3.6,,5.407,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258634.861,c1,search,6000,6.562,17.57,12.86,4.81,,0,,0,4474.0,obs,521,24.54,14.15,4.42,,24.54,14.15,4.42,,17.57,12.86,4.81,,5.407,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258634.861,c1,recommend,6000,0.293,24.83,13.33,3.93,,0,,0,200.0,obs,695,26.47,13.73,3.71,,26.47,13.73,3.71,,24.83,13.33,3.93,,5.407,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258634.861,c2,reserve,,0.0,23.34,13.55,3.65,,0,,0,36.0,obs,349,26.34,13.67,3.65,,26.34,13.67,3.65,,23.34,13.55,3.65,,5.407,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258634.861,c2,search,,0.0,24.13,19.43,11.37,,0,,0,4474.0,obs,521,31.1,20.71,10.98,,31.1,20.71,10.98,,24.13,19.43,11.37,,5.407,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258634.861,c2,recommend,,0.0,25.13,13.62,4.23,,0,,0,200.0,obs,695,26.76,14.03,4.0,,26.76,14.03,4.0,,25.13,13.62,4.23,,5.407,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258635.861,c1,reserve,6000,0.053,23.08,13.6,3.6,,0,,0,36.0,obs,345,26.29,13.62,3.6,,26.29,13.62,3.6,,23.08,13.6,3.6,,5.387,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258635.861,c1,search,6000,6.562,17.1,12.54,4.82,,0,,0,4474.0,obs,520,24.54,14.15,4.42,,24.54,14.15,4.42,,17.1,12.54,4.82,,5.387,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
